angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
15.793061349999993, -89.25275064393642, 0.32654814707924634, 18.084353250943785, 48.253090348447195, 15.520842214287457, -43.534546117932045, -45.02181007064569, -0.6963944553586856, 7.720875, 0.6375517845153809
16.78037670599999, -88.12475698915178, 0.34460708820710906, 19.01431423785659, 48.00005277588844, 16.290218187455267, -42.444813105275344, -46.13877883657399, 0.4588349526975577, 7.713375, 0.6534273624420166
17.753828771999995, -86.15019252648065, 0.3611791317904978, 19.858662006354884, 47.73951654171637, 16.98505293764144, -39.991831452742886, -47.19119545375143, 1.032834380013668, 7.672125, 0.6692910194396973
18.713251917999994, -85.39319855289646, 0.37816235114758656, 20.714730789781235, 47.49790431417656, 17.685766774349727, -38.028098563843585, -48.191934889642056, 0.8268349005891764, 7.683, 0.6856701374053955
19.779671863999994, -81.130599134721, 0.3951144039225695, 21.55968987197559, 47.2676979454595, 18.373516127027965, -33.82034215153631, -49.081943893629855, 1.771686910445169, 7.682625, 0.7013828754425049
20.645258852999994, -82.54923344803808, 0.411763472334522, 22.380074620935012, 47.03045999273647, 19.037441498863814, -32.96149959076534, -49.949351777597364, 0.36161792032461904, 7.7325, 0.7174060344696045
21.661410910999997, -80.3346944524456, 0.4300682745518986, 23.271006140757393, 46.728514943098034, 19.754034144331655, -30.582309365390522, -50.754149392476066, 1.001764305420977, 7.732125, 0.7345986366271973
22.683756056, -78.51387217514507, 0.44860926954322605, 24.16144640584466, 46.43552220274806, 20.46545935873292, -28.076116647048554, -51.4929945673984, 1.0552390393018811, 7.62825, 0.749457836151123
23.618523011999997, -79.59709937210917, 0.4678036373603661, 25.070364015762472, 46.093829711065425, 21.186548231622556, -27.58497907148702, -52.21891506927963, 0.20679476865748825, 7.71975, 0.7655379772186279
24.532863534, -80.42065885179504, 0.4873164389654734, 25.980735236276917, 45.7533401002005, 21.90344586481791, -27.50956234326142, -52.94285092041809, 0.03175441188446371, 7.683375, 0.7813353538513184
25.589330563000004, -77.12255072415613, 0.5071049436813029, 26.8897914147074, 45.40869638321939, 22.613790375531597, -24.708756182440514, -53.59308134627179, 1.1792868045561704, 7.6965, 0.7973952293395996
26.528958530000004, -74.90133044246642, 0.5246137173291623, 27.68211983581287, 45.09743003231233, 23.22828601551756, -21.910064810444446, -54.16966199917822, 1.178396367156239, 7.728375, 0.8134961128234863
27.379574843000004, -77.85781939834509, 0.5446841021029806, 28.57642749193345, 44.71830764388832, 23.916529977234497, -22.740200329735497, -54.76808832364494, -0.3495307449646532, 7.72125, 0.8299112319946289
