angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
35.176206858, -56.72405068344528, 0.721011443707852, 35.79203508528215, -10.551170133776164, 35.090695207289485, -7.389938727385811, -49.20315024641056, -0.13096170964890774, 7.765125, 1.0621743202209473
36.00046802599999, -56.72458247353214, 0.7428634406839253, 36.607307335655086, -11.05580425413022, 35.779635546181964, -7.282071715861122, -49.415544004789844, -0.02696675288117234, 7.774125, 1.078329086303711
36.728760009999995, -57.90433413074823, 0.7657183724039986, 37.44194420219177, -11.57554890746471, 36.477434376413356, -8.558210306301305, -49.66515847205697, 0.31903464761004585, 7.781625, 1.0942270755767822
37.59951299799999, -57.98730835382971, 0.7886408001770573, 38.26075335149704, -12.096017767693878, 37.15447966672738, -7.934884241964596, -49.89659259578094, -0.15583151608417722, 7.765875, 1.1101961135864258
38.46130722399999, -57.657356730275325, 0.8120745562250286, 39.0791727934121, -12.62661090818216, 37.8236202191313, -7.4143868329453255, -50.11284554507518, -0.13012435225481767, 7.774875, 1.1263501644134521
39.20472142899999, -58.569642717387666, 0.8364544416217541, 39.91094607756428, -13.179139000734478, 38.49577098008953, -8.474695782771533, -50.360024172072684, 0.265077237456552, 7.767375, 1.1423492431640625
40.126980073, -58.11091932125618, 0.8610275271405579, 40.72935667230381, -13.728958104604551, 39.14920583730497, -7.2285191916457165, -50.57085598182901, -0.31154414778145423, 7.759875, 1.158217191696167
40.985836281, -57.59636036842423, 0.8860937205869601, 41.54395121027099, -14.234778166312307, 39.79166232865402, -6.6973791512519085, -50.76619620707387, -0.132785010098452, 7.762125, 1.1743550300598145
40.985836281, -57.65920370443564, 0.8860946806910663, 41.54398202533677, -14.291552993421508, 39.7916864806366, -6.697748932041236, -50.961547217591736, 9.244519733186962e-05, 7.762125, 1.1751108169555664
41.683285072, -59.10560871731979, 0.9123328010384723, 42.375223496247884, -14.866944839845784, 40.43897958886018, -8.303261090974644, -51.2037256660785, 0.40137803973335195, 7.7625, 1.1903517246246338
42.477960173, -59.887704322417996, 0.9385606269750933, 43.18471561509581, -15.45202537245572, 41.06115718997808, -8.481065305149741, -51.45109007081203, 0.04445105354377432, 7.7565, 1.206310749053955
43.327834091999996, -59.79723916888819, 0.965476433625997, 43.993703907164566, -16.051964186230876, 41.674759186657504, -7.990437781974833, -51.68414450611963, -0.12265688079372694, 7.776375, 1.2221968173980713
44.07795669699999, -60.71339877630248, 0.9940835662686671, 44.830004271833054, -16.656698930405422, 42.300341796174614, -9.024570897996767, -51.9473611573112, 0.2585332790054835, 7.767375, 1.238206386566162
44.92905105899999, -60.80511216625637, 1.0224187846633075, 45.63510542097282, -17.265010154354368, 42.894073971086875, -8.472652343673985, -52.19448018400169, -0.1379796385806955, 7.767, 1.2543690204620361
45.72735105899998, 59.134874172777025, 0.9844716966202198, 33.59392673357782, -17.90686439447558, 43.45333610609729, 145.60109190506594, -47.947781670103936, -38.51843606218498, 7.77675, 1.270313024520874
46.36862210499998, 92.77667421695482, 0.9562492208342357, 35.21095548352487, -18.532812943775177, 44.03438051971961, 133.8919994577013, -44.042598352587646, 2.92727311184116, 7.781625, 1.2862448692321777
47.150779597999986, 86.00056504312113, 0.9281238616506499, 36.82241986203384, -19.183504632880616, 44.60050634357773, 123.94031683159375, -40.427672444999494, 2.4879206565268888, 7.734, 1.302351951599121
47.945109202999994, 80.10887446958867, 0.9011586597951798, 38.36741212207061, -19.83359186486595, 45.16083358616001, 114.9323649711526, -37.07547846667421, 2.2519879651102883, 7.758375, 1.3183341026306152
48.625239849, 73.97120507688072, 0.8757774715148624, 39.821647089559704, -20.469851735138885, 45.7061199933695, 105.64311311328359, -33.994221000870105, 2.322312964467251, 7.75425, 1.33439302444458
49.389205587999996, 68.06053104635544, 0.8499938285174131, 41.298941013785594, -21.14125859049325, 46.272176479049435, 97.08317489057282, -31.162628399895066, 2.1399845556776924, 7.754625, 1.3503215312957764
49.94161441099999, 61.08764801152449, 0.8260454591787852, 42.67108150310947, -21.78825417409264, 46.817135023003495, 87.24639489468623, -28.617941882133387, 2.459194998971647, 7.746, 1.3663370609283447
50.15426679499999, 50.5470229925993, 0.8024986037624277, 44.02021693927153, -22.44704648012779, 47.373113398715915, 73.60859826874156, -26.471024432628425, 3.4094491564861684, 7.755, 1.382343053817749
50.12710230399999, 37.05841011009336, 0.7801507487433745, 45.30065471303353, -23.093658379119013, 47.956199371939746, 57.917371091597516, -24.781767775790165, 3.9228067942860108, 7.735875, 1.398315191268921
49.79626230599999, 20.404944747180167, 0.7590078838621475, 46.5120516375432, -23.72506677189672, 48.53827509420639, 39.41052802148144, -23.632294041830292, 4.626710767529019, 7.705125, 1.4143414497375488
49.183606682999994, 0.07583161278989792, 0.7382439798357479, 47.7017357044706, -24.364214512927127, 49.12320112328208, 17.78245174235272, -23.113639199345002, 5.40701906978218, 7.73925, 1.4303302764892578
48.449187822, -22.65101918878561, 0.7177635766431725, 48.87517637013142, -25.013548252713093, 49.72663120405486, -5.111862577577057, -23.262735191191, 5.723578579982444, 7.7482500000000005, 1.4463422298431396
47.754517863000004, -45.086815782307355, 0.6989700991677503, 49.95196331184729, -25.626259613964045, 50.32216293262336, -26.369345386167396, -24.031841098287543, 5.314370702147585, 7.7490000000000006, 1.4623169898986816
47.215716681, -58.84101117084766, 0.694055312235814, 50.233559860253294, -25.789192901379952, 50.52265202785468, -36.214118151039486, -25.088086211026198, 2.4611931912180225, 7.73925, 1.4783375263214111
47.215716681, -69.31154669086274, 0.6810762277832503, 50.97720662132906, -26.22491238771771, 50.92659952658824, -45.13787928394868, -26.404607690141365, 2.230940283227298, 7.73925, 1.479109525680542
46.71060928500001, -85.79450568456977, 0.6657458098854087, 51.8555748650472, -26.749835255738063, 51.545053918398324, -61.7395869605663, -28.20534564315788, 4.150426919154405, 7.752375, 1.4942431449890137
46.71060928500001, -92.67468321608138, 0.6640116569765099, 51.954934507757436, -26.809919695845323, 51.54507947828859, -62.9319026730891, -30.040859471122978, 0.2980789281306997, 7.752375, 1.4950015544891357
46.53751392700001, -105.31388626799637, 0.6474223141990405, 52.90543383380227, -27.39201981156338, 52.12546030247422, -76.41503888162708, -32.26963143850377, 3.3707840521344963, 7.756875, 1.5102519989013672
46.52036161800002, -120.30837253148528, 0.6301845163528393, 53.893086898489294, -28.011035847513767, 52.70791182573726, -88.47270336587133, -34.85008528667502, 3.0144161210610605, 7.753125, 1.5262784957885742
46.772004662000015, -132.82251457693567, 0.6128765723561209, 54.88475904155005, -28.647267699201702, 53.30144612922273, -97.3530525546004, -37.68954931951753, 2.2200872971822676, 7.7471250000000005, 1.5424082279205322
47.12380959700001, -137.2818428087456, 0.6078568317455925, 55.17236899278375, -28.834569435147404, 53.47564962189941, -96.58271274940489, -40.50654510804184, -0.1925849512988762, 7.75125, 1.5583887100219727
47.12380959700001, -146.12588252056165, 0.5962468849954624, 55.83756994193783, -29.272590030233026, 53.88303889217478, -104.56512413925381, -43.55636122877007, 1.99560284746223, 7.751625, 1.5591740608215332
47.81747351000001, -153.5703635530579, 0.579661927096711, 56.787818032938446, -29.910047267309707, 54.44536327507746, -107.6441342752612, -46.695981811798525, 0.7697525340018458, 7.7505, 1.5742480754852295
